type	name	mode	prot	user	group	size	last-modified	directories	files
file	/etc/mono/certstore/certs/Trust/ski-2CD5504197158BF08F36615B4AFB6BD999C93392A1C4FADAAF6C633A15B669FD6AB5AC18.cer	0644	-rw-r--r--	root	root	896	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-2E16A94A18B5CBCCF56F50F3235FF85DE7ACF0C8E4D6E4DC2DEB015FB6E3B7D532D255EC075D8A3E.cer	0644	-rw-r--r--	root	root	886	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-2EE3DBB249D09C54795CFA272AFECC4ED2E84E5453CB9B519C3E686A.cer	0644	-rw-r--r--	root	root	1.6K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-31C3791BBAF553D717E0897A2D176C0AB32B9D3326.cer	0644	-rw-r--r--	root	root	931	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-350FC836635EE2A3ECF93B6615CE5152E3919A3DC0C2F61A23F8B3468785F0745220B176.cer	0644	-rw-r--r--	root	root	953	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-3A9A8507106728B6EFF6BD05416E20C194DA0FDE00.cer	0644	-rw-r--r--	root	root	969	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-3AE10986D4CF19C29676744976DCE035C663639A26CC8089CDDE5671D2C5945AC5998B5C.cer	0644	-rw-r--r--	root	root	659	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-3DE629489BEA07CA21444A26DE6EDED283D09F596CD84AF9718A770AF955BB2E26E0495960.cer	0644	-rw-r--r--	root	root	546	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-4232B616FA04FDFE5D4B7AC3FDF74C401D5A43AFD0591827EBF07F42ADA516085C8EF00C.cer	0644	-rw-r--r--	root	root	956	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-449E48F5CC6D48D4A04B7FFE59242F8397999A8640D0621C5F2C828400.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-45EBA2AFF492CB82312D518BA7A7219DF36DC80F3930F01BFC60E58FFE46D817E5E0E70C.cer	0644	-rw-r--r--	root	root	955	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-47B8CDFFE56FEEF8B2EC2F4E0EF925B08E3C6BC302.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-488714ACE3C39E90603AD7CA89EED3AD8CB45066EA3A2DA22BBF4540AB0CDAAE0C562A21.cer	0644	-rw-r--r--	root	root	621	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-4AA0AA5884D35E3C1D.cer	0644	-rw-r--r--	root	root	804	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-4E2254201895E6E36EE60FFAFAB912ED06178F39E5FA091DB16428BBA0A911A7E6F13A03.cer	0644	-rw-r--r--	root	root	914	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-52D8883AC89F7866ED89F37B387094C9020236D0CCE3C44297110A57.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-5379BF5AAA2B4ACF5480E1D89BC09DF2B20366CB2D03350E64BC1BA851CAA3FC306DFD01.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-54ADFAC79257AECA359C2E12FBE4BA5D20DC945739A29800.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-54B07BAD45B8E2407FFB0A6EFBBE33C93CA384D5029834E80BA528B242DE040A961CA4382A.cer	0644	-rw-r--r--	root	root	485	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-55E481D11180BED889B908A331F9A1240916B970F8DE6338.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-5B257B96A465517EB839F3C078665EE83AE7F0EEB04F5EF5431C40BB00.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-5BCA5EE5DED281AACDA82D6451B6D9729B97E64F9505ED165B9C292C.cer	0644	-rw-r--r--	root	root	664	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-5BF84D4FB2A586D43AD2F1639AA0BE09F657B7DE01.cer	0644	-rw-r--r--	root	root	881	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-607B661A450D97CA89502F7D04CD34A8FFFCFD4B94C35A4B15010000000004.cer	0644	-rw-r--r--	root	root	889	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-653FC78A86C63CDD3C545C35F83AED520C4757C801.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-65CDEBAB351E003E7ED574C01CB473470E1A642F5F48B2FBEE3BEC53.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-6890E467A4A65380C78666A4F1F74B43FB84BD6D54506B45.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-6A385B268DDE8B5AF24F7A54831918E30835A6BA01.cer	0644	-rw-r--r--	root	root	895	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-6A72267AD01EEF7DE73B6951D46C8D9F901266AB288C534A.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-711567C8C8C9BD755D72D038186A9DF37124540B00.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-7571A7194819BC9D9DEA4147DF94C4487799D3792A99639B9E014C5450700062AAAF471F.cer	0644	-rw-r--r--	root	root	653	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-76F355E1FAA436FBF09F5C6271ED3CF44738102B01.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-79B459E67BB6E5E40173800888C81A58F6E99B6E008B8263BBE0634459E340D2B0CF108200.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-7B5B45CFAFCECB7AFD31921A6AB6F346EB5748506D2BDB37CE2FF449ECEDD52057D54E34.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-7C0C321FA7D9307FC47D68A362A8A1CEAB075B2700.cer	0644	-rw-r--r--	root	root	993	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-7FD365A7C2DDECBBF03009F34339FA02AF3331334A3B6BCCCD58214ABBE87D269ED1DA18.cer	0644	-rw-r--r--	root	root	1.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-82D1857330E73504D38E0292FBE5A4D1C421E8CDA85B68C1CBDFE675.cer	0644	-rw-r--r--	root	root	657	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-8418CC8534ECBC0C94942E08599CC7B2104E0A08CA5B3696E6438A78F0E2390A8CBF99CF9F6C06.cer	0644	-rw-r--r--	root	root	837	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-8B4B6DEDD329B90619EC3939A9F097846ACBEFDF8B50B63A.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-8FF04B7FA82E4524AE4D50FA639A8BDEE2DD1BBCA208535821010000000004.cer	0644	-rw-r--r--	root	root	867	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-91683287151D89E2B5F1AC3628348D0B7C6288EB8C969800.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-9AAF297AC011353526513000C36AFE40D5AED63C547A3FC78A259774.cer	0644	-rw-r--r--	root	root	514	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-9AD8003000E76B7F8518EE8BB6CE8A0CF811E1BB56D7AE9B573D263DC94F84D95C26FC35.cer	0644	-rw-r--r--	root	root	652	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-9BE20757671C1EC06A06DE59B49A2DDFDC19862E0DE626860F010000000004.cer	0644	-rw-r--r--	root	root	958	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-9C5F00DFAA01D7302B3888A2B86D4A9CF211918300.cer	0644	-rw-r--r--	root	root	1011	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-9D93C6538B5ECAAF3F9F1E0FE59995BC24F6948F7CB1A92627067777.cer	0644	-rw-r--r--	root	root	848	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-9DC067A60C22D926F545ABA665521127D845AC63EE0AA6B146148C6D.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-A0110A233E96F107ECE2AF29EF82A57FD030A4B401.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-A073499968DC855B65E39B282F579FBD33BC074800.cer	0644	-rw-r--r--	root	root	862	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-A0C38B44AA37A545BF97805AD1F178A29BE95D8D01C4DDF304AC62A814DE21D4EB3D2BEE.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-A397D6F35EA210E1AB459F3C17643CEE01709CCC9365D496B5281334350737E34B192CAD2E5F5878.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-A69142FD13614A239E08A429E5D8130423EE412500.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-A7A506B12CA60960EED197E970AEBC3B196CDB2132B35F2C62CB335C.cer	0644	-rw-r--r--	root	root	891	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-ABB6DBD7069E37AC3086079170C79CC419B178C04AF203769EE8D99A0B3B3F66369774D59F6C06.cer	0644	-rw-r--r--	root	root	442	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-AD6CAA94609CEDE4FFFA3E0A742B6303F7B659BFFB90F72F4BD69AB4B4EAA746B7970160.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-AE6C05A39313E2A2E7E2D71CD6C7F07FC86753A05145FFE6486585C3338303BBE645.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-AF4404C2417E4883DB4E3902ECEC847AE6CEC9A4A5EAF8F0C813F44D898AD4E8A4225607.cer	0644	-rw-r--r--	root	root	960	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B00CF04C30F405580248FD33E552AF4B84E36652378ABB265BF87886E50F0A9F863596D29F6C06.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B13EC36903F8BF4701D498261A0802EF63642BC3772546AEF2790B8F9B400B6A265CAC02.cer	0644	-rw-r--r--	root	root	969	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B3037EAE36BCB079D1DC9426B611BE21B26986949ADF5428D2F17D43811F6BF4C7723D41.cer	0644	-rw-r--r--	root	root	1013	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B31691FDEEA66EE4B52E498F87788180ECE5B1B5B3AC8791281267480F220E8C23FE802F.cer	0644	-rw-r--r--	root	root	904	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B3DB48A4F9A1C5D8AE3641CC1163696229BC4BC67245ABD50FA4C33535A45EF2BC565505.cer	0644	-rw-r--r--	root	root	579	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B4220B829924010E9CBBE40EFDBFFB972093992A00.cer	0644	-rw-r--r--	root	root	711	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B503F7763B61826A12AA1853EB032194BFFECECA01.cer	0644	-rw-r--r--	root	root	967	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B599F8AFB094F5E320D60AADCE4E56A42E6E42ED63C18AB0DB88B89200.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B6087B0D7ACCAC204C8656325ECFAB6E852D7057482DAA850F010000000004.cer	0644	-rw-r--r--	root	root	933	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B677FA6948479F5312D5C2EA07327607D19707191DC51A12E4BB0E032113B32164C41A40.cer	0644	-rw-r--r--	root	root	1.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B6A1543902C3A03F8E8ABCFAD4F81CA6D13A0EFDE98D125EAAFC3732C90F254F4AD0D621.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B763E71ADD8DE908A65583A4E06A504165114249F991D0500000000029798BA600.cer	0644	-rw-r--r--	root	root	765	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-B909CA9C1EDBD36C3A6BAEED54F15B9306352E5ECE237DD5E9D3CDC900.cer	0644	-rw-r--r--	root	root	1.8K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-BAFA7125798B57412521860B71EBB2640E8B216759A08CF1C7F76B36D324F920B6AD1F1B.cer	0644	-rw-r--r--	root	root	875	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-BBAF7E023DFAA6F13C848EADEE3898ECD93232D49D86035BD84EF71FE06F63DBCAF9AA4C.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-BF5920360079A0A0226B8CD5F261D2B82CCB824A01.cer	0644	-rw-r--r--	root	root	967	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-BF5FB7D1CEDD1F86F45B55ACDCD710C20EA988E700.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-C07A98688D89FBAB05640C117DAA7D65B8CACC4E563402.cer	0644	-rw-r--r--	root	root	856	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-C479CA8EA14E031D1CDC6BDB315B943E3F307F2D1F0F18C3A927F6414B79B219946EAC15.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-C4A7B1A47B2C71FADBE14B9075FFC415608589106B40F82E86393089BA27A3D680B0AF44.cer	0644	-rw-r--r--	root	root	846	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-C617D0BCA8EA0243F21B06995D2B9020B9D79CE41D6A12CFA003BDEEA9A3D5FF7ADBA728029BF52E.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-C64FA23D066384099CCE62E404AC8D5CB5E9B61BADA08F75EF97D54D9CD5EA18EC6C9450.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-C98077E0629282F5469CF3BAF74CC3DEB8A3AD3902.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-CB0FC6DF4243CC3DCBB54823A11A7AA62ABB3468193F474E04437EC200.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-CBD0BDA9E1980551A14D37A28379CE8D1D2AE484EC6CA024CDAF4449B5A0DF1DFA5AA10B.cer	0644	-rw-r--r--	root	root	586	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-CCCCEFCC2960A43BB192B63CFA32628FAC25153BF65EE3690880A54406C22FD75A599D1F.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-CCFA6793F0B6B8D0A5C01EF353FD8C53DF83D7961000E42C4149.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-CEC34AB99955F2B8DB60BFA97EBD56B59736A7D64BF49AAFC3BF2367EA6739D63A1C930B.cer	0644	-rw-r--r--	root	root	922	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-D287B4E3DF37279355F656EA81E536CC8C1E3FBDE0A47F43A6B7C35E.cer	0644	-rw-r--r--	root	root	2.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-D2C4B0D291D44C1171B361CB3DA1FEDDA86AD4E300.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-D3948A4C62132A192ECCAF728A7D36D79A1CDC67F48309.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-D3ECC73A656ECCE1DA769A56FB9CF3866D57E5810EC11AC82C7B7B71E543294C10BBC1D79F6C06.cer	0644	-rw-r--r--	root	root	502	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-D9FE21406E949EBC9B3D9C7D982019E58C3062B20259CB33CADFA125.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-DABB2EAAB00CB8882651745C6D03D3C0D88F7AD601.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-DD040907A2F57A7D5253129295EE3880250DA65999328016D39B2C7B.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-E08C9BDB2549B3F17C86D6B242870BD06BA0D9E4027016050620.cer	0644	-rw-r--r--	root	root	828	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-E2C9409F4DCEE89AA17CCF0E3F65C529886A19517AEA47F0FE97097D.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-E371E09ED8A742D9DB71916B9493EBC3A3D114A3020000007C46CF23450100008042010A.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-E3732DDFCB0E280CDEDDB3A4CA79B88EBBE830892344A5C35FD794F669E3DAD8F34BBD8500.cer	0644	-rw-r--r--	root	root	918	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-E3FE2DFD28D00BB5BAB6A2C4BF06AA058C93FB2FD6CC4A18.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-E59D5930824758CCACFA085436867B3AB5044DF0B9000002.cer	0644	-rw-r--r--	root	root	891	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-ECD7E382D2715D644CDF2E673FE7BA98AE1C0F4F5C7577A7BD0739E232218E9E571B9B05.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-ED4419C0D3F0068BEEA47BBE42E72654C88E367602000000B544C823450100008042010A.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-EDE76F765ABF60EC495BC6A577BB7216719BC43D2875F026A75B3B2BB8CEF2359B89815B24345744.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-EE6B493C7A3F0DE3B109B78AC8AB199F733350E719B003F371EC9BDA00.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-EF914CF5A5C330E82F08EAD37122A492687874D901.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-F08F593800B3F58F9A960CD5EBFA7BAA17E8131296CD8BFA7282397BF1462EF7A016BE9500.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-F2C013E082433EFBEE2F673296355CDBB8CB02D0C605.cer	0644	-rw-r--r--	root	root	1.7K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-F77DC5FDC4E89A1B7764A7F51DA0CCBF87609A6D07698454C71A1D06C83667308D935D.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-F924AC0FB2B5F879C0FA60881BC4D94D029E1719DAAEB1A47E42DAA300.cer	0644	-rw-r--r--	root	root	1.8K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-F960BBD4E3D534F6B8F5068025A773DB4669A89EF678BC34CD29B656.cer	0644	-rw-r--r--	root	root	1.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-FDDA14C49F30DE21BD1E4239FCAB632349E0F184F38309.cer	0644	-rw-r--r--	root	root	1.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-FEAB0090989E24FCA9CC1A8AFB27B8BF306EA83B8D969800.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/ski-FF182876F948052CA1AEF12B1B2BB253F84B7CB3B1BB7F16D315B8E69E85246ADA9E444BDFA67E0A.cer	0644	-rw-r--r--	root	root	1.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/tbp-1AF28EF7ECF42E4E8F197F460D7556C7039F4D2E.cer	0644	-rw-r--r--	root	root	820	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/tbp-1D1B3D16AE2539E340C3E18FB7124E710DD9DAF1E756D2C7BC206404705CE833.cer	0644	-rw-r--r--	root	root	1.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/certs/Trust/tbp-DF243244279C8EB88633DAB7F89E9BE55C94492E.cer	0644	-rw-r--r--	root	root	1.0K	2020-08-29T20:41:12		
directory	/etc/mono/certstore/new-certs	0755	drwxr-xr-x	root	root	4.0K	2020-08-29T20:41:12		
directory	/etc/mono/certstore/new-certs/Trust	0755	drwxr-xr-x	root	root	4.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/02265526.0	0644	-rw-r--r--	root	root	4.7K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/03179a64.0	0644	-rw-r--r--	root	root	6.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/062cdee6.0	0644	-rw-r--r--	root	root	4.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/064e0aa9.0	0644	-rw-r--r--	root	root	6.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/06dc52d5.0	0644	-rw-r--r--	root	root	7.3K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/080911ac.0	0644	-rw-r--r--	root	root	5.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/09789157.0	0644	-rw-r--r--	root	root	4.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/0b1b94ef.0	0644	-rw-r--r--	root	root	7.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/0bf05006.0	0644	-rw-r--r--	root	root	3.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/0c4c9b6c.0	0644	-rw-r--r--	root	root	8.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/0f6fa695.0	0644	-rw-r--r--	root	root	7.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/106f3e4d.0	0644	-rw-r--r--	root	root	3.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/116bf586.0	0644	-rw-r--r--	root	root	3.0K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/128805a3.0	0644	-rw-r--r--	root	root	4.7K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/1636090b.0	0644	-rw-r--r--	root	root	4.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/18856ac4.0	0644	-rw-r--r--	root	root	4.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/1d3472b9.0	0644	-rw-r--r--	root	root	2.7K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/1e08bfd1.0	0644	-rw-r--r--	root	root	6.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/1e09d511.0	0644	-rw-r--r--	root	root	4.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/244b5494.0	0644	-rw-r--r--	root	root	4.6K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/2ae6433e.0	0644	-rw-r--r--	root	root	6.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/2b349938.0	0644	-rw-r--r--	root	root	4.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/2c543cd1.0	0644	-rw-r--r--	root	root	4.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/2e4eed3c.0	0644	-rw-r--r--	root	root	4.7K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/2e5ac55d.0	0644	-rw-r--r--	root	root	4.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/32888f65.0	0644	-rw-r--r--	root	root	7.2K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/349f2832.0	0644	-rw-r--r--	root	root	5.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/3513523f.0	0644	-rw-r--r--	root	root	4.5K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/3bde41ac.0	0644	-rw-r--r--	root	root	7.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/3e44d2f7.0	0644	-rw-r--r--	root	root	7.4K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/3e45d192.0	0644	-rw-r--r--	root	root	4.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/40193066.0	0644	-rw-r--r--	root	root	7.1K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/4042bcee.0	0644	-rw-r--r--	root	root	6.9K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/40547a79.0	0644	-rw-r--r--	root	root	4.7K	2020-08-29T20:41:12		
file	/etc/mono/certstore/new-certs/Trust/4304c5e5.0	0644	-rw-r--r--	root	root	4.6K	2020-08-29T20:41:12		
